,Country,Description,Name,Points,Price,Province,Variety,Winery,Region,PersonalRating,Comment,Favorite
1814,Israel,"Inky Violet-red In The Glass, This Wine Has A Fruit-forward Nose Of Black Cherry And Strawberry. There Is A Good Balance Of Acidity And Tannins Amidst Flavors Of Black Cherry, Raspberry, Caramel And Orange Zest. The Perception Of Light Spice Remains On The Tongue After The Gentle Finish.",Mt. Tabor,90,15.0,Galilee,Shiraz,Tabor,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1815,Us,"This Low-alcohol Rosé Spent Five Months In Neutral Oak, Yielding Additional Complexity And An Appealing Creaminess To The Finish. Strawberry And Cherry Flavors Are Accompanied By Lighter Hints Of Peaches And Sweet Spices. It's A Thoroughly Modern, Delicious Rosé.",Rosé,90,19.0,Oregon,Pinot Noir,Trinity Vineyards,"['Willamette Valley', 'Willamette Valley']",-1,Unfilled,False
1816,Italy,"Aromas Of Toast, Grilled Herb And Red Berry Lead The Nose Along With A Whiff Of Fresh Mint. The Palate Is Still Primary; Offering Bright Morello Cherry, White Pepper, Anise, Clove And Hint Of Tobacco While A Dried Sage Note Closes The Finish. Bracing Tannins And Brisk Acidity Provide The Framework. Drink After 2020.",Sarmassa,90,75.0,Piedmont,Nebbiolo,Virna Borgogno,"['Barolo', 'Unfilled']",-1,Unfilled,False
1817,Us,"This Is Definitely A Light Vintage For This Vineyard-designate. It Deftly Mixes Cranberry And Raspberry Fruit With Hints Of Wet Stone. Proportionate, Drying Tannins Line The Finish.",Shea Vineyard,90,60.0,Oregon,Pinot Noir,Winderlea,"['Willamette Valley', 'Unfilled']",-1,Unfilled,False
1818,Germany,"Long Extended Veins Of Bramble And Dried Herb Lend Depth To This Intensely Concentrated Spätburgunder. Youthful And Primary, The Palate Bursts Of Rich Black Cherry And Berry, But Soft Tannins And Brisk Acidity Invigorate The Finish. It's Luscious And Forward Yet Refined. Drink Now Through 2020.",Rotwein Trocken,90,34.0,Rheinhessen,Spätburgunder,Wittmann,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1819,Spain,"Raspberry, Plum And Cherry Aromas Are Light, Pure And Fully Inviting, With Nothing Off-putting. This Tastes Bright And Balanced, With Cherry And Berry Flavors That Are Impossible Not To Like. A Dash Of Oaky Cocoa Blends With Leftover Red Fruit Flavors On A Nice Finish.",Crianza,90,10.0,Northern Spain,Tempranillo Blend,Viña Cumbrero,"['Rioja', 'Unfilled']",-1,Unfilled,False
1820,Us,"Winemaker Nick Goldschmidt Does Wonders With This Consistent Vineyard Source, Coaxing Out Mocha-chocolate, Black Cherry And Blackberry, Never Overpowering An Earthy Back Note Of Tobacco. Medium-bodied And Soft, It Finishes In A Swirl Of Smoke And Is Juicy And Enjoyable Now.",Lone Tree Vineyard,90,50.0,California,Cabernet Sauvignon,Forefathers,"['Alexander Valley', 'Sonoma']",-1,Unfilled,False
1821,Germany,"Enticing Notes Of Brioche And Baker's Yeast Waft From This Brut-style Riesling Sekt. It's Perfumed And Floral, Yet Elegantly Composed, Drenching The Palate In Waves Of Fresh Grapefruit And Lime. Piercing And Pristine, It Finishes With Crystalline Precision.",Cremant Brut,90,36.0,Mosel,Riesling,Hpsepicurean,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1822,Italy,"A Few Swirls Of The Glass Release Engaging Aromas Of Baking Spice, Red Berry, Rose And A Whiff Of Tar. The Linear, Elegantly Structured Palate Boasts Bright Wild Cherry, White Pepper, Cinnamon And A Mineral Note Alongside Vibrant Acidity And Assertive But Refined Tannins. It's Still Rather Austere But Should Blossom Into A Beauty After A Few More Years In The Cellar. Enjoy After 2019.",Muntacc,90,24.0,Piedmont,Red Blend,La Prevostura,"['Coste Della Sesia', 'Unfilled']",-1,Unfilled,False
1823,Argentina,"Compact Aromas Of Red Berries Get A Boost From Oak-based Coconut, Cedar And Graphite Notes. This Is A Blend Of Three Malbec Vineyards Of Varying Elevations; It's Bursting With Acidity, While High-toned Plum And Currant Flavors Are A Touch Salty. A Lively, Fiery Finish Is Fueled By Latent Acidity. Drink Through 2020.",Terroir Blend,90,30.0,Mendoza Province,Malbec,Nieto Senetiner,"['Luján De Cuyo', 'Unfilled']",-1,Unfilled,False
1824,Italy,"Aromas Of Toast, Espresso, Ripe Berry And Menthol Lead The Nose. The Round, Savory Palate Doles Out Juicy Black Cherry, Blackberry, Clove, Chopped Herb And Game Alongside Chewy Tannins. A Coffee Note Closes The Finish.",Bricco Delle Olive,90,27.0,Piedmont,Barbera,Palladino,"[""Barbera D'alba"", 'Unfilled']",-1,Unfilled,False
1825,Germany,"Lifted Honeysuckle And Jasmine Perfume Abound Throughout This Textbook Mosel Kabinett. Sun-kissed Apricots And Peaches Burst On The Palate, Yet Maintain A Graphite Edge Of Minerality And Acidity. It's A Crystalline Fruity Wine That's Irresistible Now For Its Youthful Exuberance.",Ockfener Bockstein Kabinett Erste Lage,90,22.0,Mosel,Riesling,St. Urbans-hof,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1826,Italy,"Red Berry, Dried Rose, Truffle And A Hint Of Scorched Earth Aromas Come Together On This Solid, No-frills Barolo. The Straightforward Palate Delivers Wild Cherry, Ripe Strawberry And A Hint Of Cake Spice Alongside Firm, Ripe Tannins And Fresh Acidity. Drink 2016–2021.",Unfilled,90,42.0,Piedmont,Nebbiolo,Villadoria,"['Barolo', 'Unfilled']",-1,Unfilled,False
1827,Us,"Wild Berries, From Elderberry To Salmonberry To Mountain Strawberries, Are In Play In This Wine. The Underpinning Scents Suggest Earth And Wet Cement, While In The Finish A Strong Flavor Of Breakfast Tea Lingers. This Is An Interesting Addition To The Sineann Lineup.",Russell-grooters Vineyard,90,36.0,Oregon,Pinot Noir,Sineann,"['Eola-amity Hills', 'Willamette Valley']",-1,Unfilled,False
1828,Us,"From What Is Now An Estate Property, Once Known As The Nugent Vineyard, Winside Is Brawny And Brooding In Wild Strawberry Compote, Dark Plum, Blackberry And An Inviting Lushness. High-toned Acidity Keeps It From Becoming Overly Dense On The Palate. Strong Tannin On The Finish Reflects A High-tannin Vintage Overall.",Winside Vineyard,90,44.0,California,Pinot Noir,Stemmler,"['Russian River Valley', 'Sonoma']",-1,Unfilled,False
1829,Us,"This Bright And Spicy Wine Refreshes With Palate-cleansing Minerality. The Crisp, Fresh-cut Pear And Apple Fruit Carries Hints Of Orange Liqueur. Drink This While It's In The Bloom Of Youth.",Unfilled,90,16.0,Oregon,Pinot Gris,Sweet Cheeks,"['Willamette Valley', 'Willamette Valley']",-1,Unfilled,False
1830,France,"This Is A Soft Wine That Has Plenty Of Red-berry Fruits, Bright Acidity And A Light Fruity Texture. It Is Dry Although The Softness Gives It An Apparent Sweetness. Drink Now.",La Galope,84,12.0,Southwest France,Rosé,Domaine De L'herré,"['Côtes De Gascogne', 'Unfilled']",-1,Unfilled,False
1831,Us,"The Volatiles Are Amped Up Here, Providing Distraction From The Cherry And Spice Aromas. It's A Shame As The Palate Delivers Plenty Of Plump Lightly Sweet Cherry Flavors.",Sabre,84,20.0,Washington,Malbec,Ded.reckoning,"['Columbia Valley (wa)', 'Columbia Valley']",-1,Unfilled,False
1832,France,"A Blend Of Grapes Mainly From The Beaujolais Region, This Is Soft, With Cherry Fruit And Bright Acidity. It Has An Attractive, Easy Character That Makes It Ready To Drink Now.",Unfilled,84,12.0,Burgundy,Pinot Noir-gamay,Pierre Gruber,"['Coteaux Bourguignons', 'Unfilled']",-1,Unfilled,False
1833,Portugal,"This Is A Perfumed, Ripe Wine. It Has Black Fruit, Soft Tannins, A Light Character That Emphasizes Bright Fruit And A Juicy Aftertaste. Drink Now.",Unfilled,84,15.0,Tejo,Touriga Nacional,Quinta Do Casal Branco,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1834,Argentina,"Horsey Plum And Pie Cherry Aromas Include A Whiff Of Latex Gloves And Band-aid. This Feels Rather Raw And Acidic, With Bite. Salty Sharp Red-fruit Flavors Finish Herbal, With Tartaric Shear.",[+],84,11.0,Mendoza Province,Cabernet Sauvignon,Santa Julia,"['Mendoza', 'Unfilled']",-1,Unfilled,False
1835,Us,This Light-bodied Wine From A Cool Vintage Wine Shows Jammy Raspberry With Hints Of Leather On The Nose. It May Have Already Peaked.,Unfilled,84,45.0,California,Cabernet Sauvignon,Ehret,"['Knights Valley', 'Sonoma']",-1,Unfilled,False
1836,Portugal,"Produced In Eastern Alentejo, Near Spain, This Light And Soft Wine Is Easy And Drinkable. It Has A Smooth Texture, Just Hinting At Lemony Acidity. Drink Now.",Monte Da Cal Colheita Seleccionada,84,9.0,Alentejano,Portuguese White,Global Wines,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1837,Us,The Volatiles Are Quite Amped On This Wine. It Makes It A Struggle To Get At The Tart Black Cherry Flavors.,Unfilled,84,34.0,Washington,Cabernet Sauvignon,Martinez & Martinez,"['Horse Heaven Hills', 'Columbia Valley']",-1,Unfilled,False
1838,France,"A Light, Almost Thin Wine, This Hints At Green Fruit, White Stone Fruits And Mineral Texture. Drink Now For Its Fruitiness And Crisp Aftertaste.",Unfilled,84,19.0,Burgundy,Chardonnay,Pierre Gruber,"['Bourgogne', 'Unfilled']",-1,Unfilled,False
1839,Portugal,"This Is An Attractive, Warm, Rounded Wine. Yellow Fruit Flavors Are Cut With White Fruit And Acidity. It Has A Smooth, Creamy Texture That Gives It Extra Richness. Drink Now.",Unfilled,84,10.0,Douro,Portuguese White,Valle Da Fonte,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1840,Portugal,"This Soft, Light Wine Boasts Crisp Fruit And Acidity. It Has A Touch Of Bitterness, With Almond And Tight Citrus Flavors, And Is Ready To Drink.",Galileu,84,-1.0,Tejo,Portuguese White,Casal Do Conde,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1841,Portugal,"High-acid Red Wine Is Not For Everyone, But This One—dry, Stalky And Light—is A Genuine Example Of A Wine That Has Always Had A Following In Northern Portugal, Great For Pairing With Fresh Sardines. Think That Way, And It's More Than Just A Curiosity.",Campelo Tinto,84,10.0,Vinho Verde,Portuguese Red,Caves Campelo,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1842,Argentina,"Wiry Herbal Aromas Of Blueberry And Currant Lead To An Acidic Citrusy Palate That's Choppy And A Bit Rough. Quick-hitting Plum And Currant Flavors Are Herbal Before Hollowing Out On A Zesty, Tannic Finish.",Ampakama,84,11.0,Other,Syrah,Casa Montes,"['San Juan', 'Unfilled']",-1,Unfilled,False
1843,France,This Is A Soft Rosé With Ripe Strawberry Fruits And Light Acidity. A Bordeaux-style Blend Of The Two Cabernets And A Dominance Of Merlot Has Produced A Caramel And Fruit-flavored Wine That Is Ready To Drink.,La Fleur Lily,84,12.0,Southwest France,Rosé,Domaine De Grange Neuve,"['Bergerac Rosé', 'Unfilled']",-1,Unfilled,False
1844,France,"This Soft Fruity Wine Has A Candied Character. It Is Light, Crisp And Ready To Drink. Produced From Malbec, It Just Hints At The Tannins Natural To The Grape, Preferring Fruitiness And Acidity. Drink Now.",Gouleyant Malbec,84,11.0,Southwest France,Rosé,Georges Vigouroux,"['Côtes Du Lot', 'Unfilled']",-1,Unfilled,False
1845,France,"This Light-colored Wine Is Attractively Perfumed But With A Grassy Edge That Suggests The Fruit Was Underripe. Built For The Short Term, It Will Be Ready From Late 2017.",Unfilled,84,19.0,Burgundy,Pinot Noir,Pierre Gruber,"['Bourgogne', 'Unfilled']",-1,Unfilled,False
1846,Portugal,"This Is A Soft And Crisp Wine That Shows Attractive, Tangy Orange Flavor And Has Plenty Of Acidity To Keep It As Fresh As Possible. Drink Now.",Terra De Touros,84,12.0,Tejo,Arinto,Quinta Do Casal Monteiro,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1847,Portugal,This Blend Of Bical And Cercial Is Toasty And Dominated By Its Wood Aging. Wood-derived Spice Notes Cover Its Crisper Green Fruits.,Vadio Branco,84,22.0,Bairrada,Portuguese White,Vadio Wines,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1848,Portugal,"This Is A Soft, Fruity And Easy Wine. With Simple Tannins And Black Currant Fruit Laced With Spice, It's Made To Be Drunk Now.",Animus,84,13.0,Douro,Portuguese Red,Vicente Faria Vinhos,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1849,Us,"Cherry And Cassis Notes Provide A Touch Of Brighness On The Nose And Palate Of This Blend Of 40% Cabernet Sauvignon, 28% Cabernet Franc, 26% Petit Verdot And 6% Malbec, But Its Plum-raisin Backdrop And Dullness On The Finish Suggest It Might Be Going Downhill.",The Classic Four,84,27.0,California,Bordeaux-style Red Blend,Spann Vineyards,"['Sonoma County', 'Sonoma']",-1,Unfilled,False
1850,Argentina,"Rudimentary Aromas Of Lemon-lime And Apple Set Up A Flat Palate. This Tastes Of Dried Apricots Before Turning Decidedly Bitter. On The Finish, Flavors Of Dried White Fruits Are Modest.",Casa Bianchi Brut Traditional Method,83,-1.0,Mendoza Province,Champagne Blend,Valentin Bianchi,"['Mendoza', 'Unfilled']",-1,Unfilled,False
1851,Argentina,"Flat And Fruitless Up Front, This Smells A Bit Like A Haystack. Plump On The Palate, With A Sense Of Grape Skins To The Mouthfeel, This Tastes Yeasty, Mildly Bitter And Of Nonspecific White Fruits.",Unfilled,83,15.0,Mendoza Province,Sauvignon Blanc,Viejo Isaias,"['Mendoza', 'Unfilled']",-1,Unfilled,False
1852,Us,"Sour Fruit, Funky Root Beer, Dried Salami And Asphalt Aromas Show On The Nose Of This Rustic Bottling. Dried Fruit And Espresso Flavors Mark The Palate.",Kick Ass,83,25.0,California,Red Blend,Galante,"['Carmel Valley', 'Central Coast']",-1,Unfilled,False
1853,Us,"This Soft, Robustly Ripe Wine Shows A Raisin-like Prune Character, Tasting Somewhat Chalky On The Palate.",Fog,83,34.0,California,Zinfandel,Mazzocco,"['Russian River Valley', 'Sonoma']",-1,Unfilled,False
1854,Us,"This Is A Thin, Unfussy Wine That Imparts Bell Pepper And Asparagus In A Sea Of Green Flavor.",Unfilled,83,65.0,California,Cabernet Sauvignon,Jeff Gordon,"['Napa Valley', 'Napa']",-1,Unfilled,False
1855,Us,"High In Ripeness And Intensity, This Vineyard Designate Overpowers With Astringency As It Plows Through A Wall Of Blackberry Jam And Chocolate Flavors.",Two Pear Vineyard,83,38.0,California,Zinfandel,Delorimier,"['Alexander Valley', 'Sonoma']",-1,Unfilled,False
1856,Portugal,"This Sweet Sparkling Rosé Is Clean And Crisp. It Has Attractive Strawberry Fruit, Soft Texture And A Light Mousse. Drink Now.",Plexus Rosé,83,7.0,Tejo,Castelão,Adega Cooperativa Do Cartaxo,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1857,Us,"An Unusual Earthy, Herbal Character Dominates The Mild Fruitiness And Marzipan Character Of This Medium-bodied, Slightly Sweet Wine.",Bellissima,83,23.0,California,White Blend,Naggiar,"['Sierra Foothills', 'Sierra Foothills']",-1,Unfilled,False
1858,Us,"Sweet And Fruity, This Canned Wine Feels Soft And Syrupy, With Sugary Pear As The Primary Flavor On The Palate. It's A Basic White Wine In A Convenient Package.",Unoaked,83,4.0,California,Chardonnay,Pam's Cuties,"['California', 'California Other']",-1,Unfilled,False
1859,Argentina,"Raisiny Aromas Lack Freshness And Lift. Following That Lead, This Cabernet Feels Stewy And Heavy, With Questionable Balance. Herbal Flavors Of Stewed Plum And Tomato Finish Chunky And Choppy.",505,83,12.0,Mendoza Province,Cabernet Sauvignon,Casarena,"['Mendoza', 'Unfilled']",-1,Unfilled,False
1860,Us,"From The Winery's Most Pebbly Five-acre Section Of Vineyard Atop Diamond Mountain, This Is Dark Black-purple In Color. The Tannins Are Soft But Powerful, Eager To Age Through 2025–2027, While The Fruit Lies On The Currant And Plum Side Of Things, With A Bit Of Cedar Lurking Through.",Gravelly Meadow,91,200.0,California,Cabernet Sauvignon,Diamond Creek,"['Napa Valley', 'Napa']",-1,Unfilled,False
1861,Portugal,"All Four Of Dâo's Indigenous Red Grapes—touriga Nacional, Tinta Roriz, Jaen And Alfrocheiro—are In This Blend. It Is Rich And Fruity Wine, Showing A Lightly Perfumed Character Against Ripe Black Fruit Tones. Drink Now.",Dona Santana,91,25.0,Dão,Portuguese Red,Quinta De Lemos,"['Unfilled', 'Unfilled']",-1,Unfilled,False
1862,Us,"A Cabernet-based Blend, With Merlot, Malbec And Petit Verdot, This Offers Pleasing Aromatic Complexity, With Notes Of Coffee, Dark Fruit And Vanilla, Accented By Floral Overtones. The Palate Is Full Bodied, With Abundant Coffee And Cherry Flavors Backed By Firm Tannins. The Fruit And Oak Seem To Tussle A Bit At Present; Try After 2017.",Sentinel Northridge Vineyard,91,55.0,Washington,Red Blend,Milbrandt,"['Wahluke Slope', 'Columbia Valley']",-1,Unfilled,False
1863,Us,"Rich And Varietally Expressive On The Nose, This Cabernet Sauvignon Is Softened By The Addition Of 15% Merlot, The Two Combining In Layers Of Ripe Plum And Tobacco. With Mouthwatering Acidity And Firm Tannins, It Offers A Complete Package Of Enjoyable, Approachable Cabernet.",Limited Release,91,75.0,California,Cabernet Sauvignon,Black Stallion,"['Napa Valley', 'Napa']",-1,Unfilled,False
1864,Us,"An Evenly Dispersed Nose Of Sage Bark, Cherry Compote And Lightly Toasted Cedar Introduces This Bottling By Fred Brander, A Santa Ynez Valley Winemaking Pioneer Now Actively Trying To Create A New Los Olivos District Appellation. The Flavors Are Balanced Between Cherry Fruit And Oak, With Smooth Tannins Throughout.",Reserve,91,50.0,California,Cabernet Sauvignon,Brander,"['Santa Ynez Valley', 'Central Coast']",-1,Unfilled,False
1865,Us,"With Rich Melon Aromas, Ripe Apple Flavors And A Soothing, Almost Soft Texture, This Wants Some Rich, Sophisticated Cooking To Go With It, Like Sautéed Fish With A Classic French Sauce. Subtle Acidity Keeps The Notes Of Almond And Apple Lingering On The Finish.",Reserve,91,14.0,California,Sauvignon Blanc,Wildhurst,"['Lake County', 'Mendocino/lake Counties']",-1,Unfilled,False
1866,Us,"From Vines Now A Dozen Years Old, This Unusual Walla Walla Ava Sauvignon Blanc Is A Brilliant Straw Color—aromatic With Light Scents Of Ripe Grain And Tangy Fruits, And Fills The Mouth With Delicious Flavors Of Melon, White Peach, Lemon Verbena And A Dash Of Pepper. Complex And Engaging, It Finishes Dry But Leaves An Impression Of Slight Sweetness. Drink It Slightly Chilled.",Estate,91,26.0,Washington,Sauvignon Blanc,Woodward Canyon,"['Walla Walla Valley (wa)', 'Columbia Valley']",-1,Unfilled,False
