,Name,Roaster,Roast,Country,Price,UserRating,Origin,Description,PersonalRating,Comment,Favorite
376,Kivu Dr Congo,Jbc Coffee Roasters,Medium-light,United States,4.97,94,"['Kalehe', 'South Kivu Province']","['High-toned, Balanced, Crisply Sweet. Apricot, Tangerine Zest, Dark Chocolate, Honey, Rhododendron In Aroma And Cup. Sweet-tart Structure With Juicy, Bright Acidity; Buoyant, Syrupy Mouthfeel. The Rich Finish Is Centered Around Notes Of Dark Chocolate And Tangerine Zest, With Vanilla-toned Florals.', 'Produced Entirely From Trees Of Bourbon-related Varieties Of Arabica By Members Of The Sopacdi Coop. Located Overlooking Lake Kivu, On The Opposite Side Of The Lake From Rwanda, This Rapidly Growing Cooperative Now Has Nearly 6,000 Members And Apparently Is Succeeding In Its Goal To Help Heal Wounds Left By The Latest In Eastern Congo’s Seemingly Endless String Of Horrific Rebellions And Civil Wars. A Wet-processed Or “washed” Coffee, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting And Before Drying. This Coffee Is Certified Organically Grown And Certified Fair Trade, Meaning It Was Purchased At No Less Than A Minimum Price Determined By The Certifying Agency To Be Economically Sustainable For The Farmers. Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'A Richly Sweet, Elegantly Composed Bourbon Cup From The Democratic Republic Of The Congo; Multi-layered And Deeply Engaging.']",-1,Unfilled,0
377,Ethiopia Yirgacheffe Awassa,Paradise Roasters,Medium-light,United States,5.28,93,"['Yirgacheffe Growing Region', 'South-central Ethiopia']","['Bright, Crisply Sweet, Chocolaty. Lemon Blossom, Nougat, Roasted Cacao Nib, Pomegranate, Violet In Aroma And Cup. Balanced, Sweetly Tart Structure With Juicy, Bright Acidity; Satiny-smooth Mouthfeel. The Resonant Finish Centers Around Cocoa And Lightly-expressed Citrus Notes.', 'Yirgacheffe Is A Coffee Region In Southern Ethiopia That Produces Distinctive Coffees From Traditional Indigenous Varieties Of Arabica Long Grown In The Region. Yirgacheffe Coffees Like This One Processed By The Wet Or Washed Method (fruit Skin And Pulp Are Removed Before Drying) Typically Express Great Aromatic Complexity And Intensity With A Particular Emphasis On Floral Notes. Paradise Roasters Specializes In Micro-lot Arabica And Robusta Coffees From Asia And Other Emerging Origins. The Company Prides Itself On Quality And Freshness, Craft-roasting Coffees In Small Batches Only After Orders Are Placed. Visit Www.paradiseroasters.com For More Information.', 'A High-toned, Juicy Yirgacheffe Cup, Classic In Its Balance Of Bright Fruit, Sweet Floral And Cocoa Tones.']",-1,Unfilled,0
378,Panama Ninety Plus Perci Lot 50,Bird Rock Coffee Roasters,Medium-light,United States,26.46,97,"['Chiriqui Province', 'Far Western Panama']","['Wild, Unruly, Utterly Brilliant And Original. Intensely And Intricately Floral-toned: Opulent Lily Through Delicate Violet With A Shifting Bouquet Of Possibilities Between. At The Heart Of Aroma And Flavor Is A Cidery, Brandyish Compote Of Fruit--apple, Passion Fruit, Lychee--rounded By A Fine, Cocoa-toned Chocolate. The Structure Is Shifty, Simultaneously Sweet, Crisply Bitterish And Tart, The Mouthfeel Plump And Syrupy. The Finish Rings On With Continuing Layers Of Fruit, Flowers, Cocoa And Coconut.', 'The Intensity And Complexity Of This Extraordinary Coffee Are Owing Both To Tree Variety And Processing Method. The Variety Is The Rare Ethiopia-derived Botanical Variety Gesha (also Spelled Geisha). With Its Generally Elongated Beans And Distinctive Floral And Crisp, Often Chocolaty Cup, The Gesha Continues To Distinguish Itself As One Of The World’s Most Unique Coffee Varieties. Joseph Brodsky And His Colleagues Processed This Gesha At Ninety Plus Gesha Estates In Panama Using A Refined And Innovative Processing Procedure Involving Fermenting The Whole, Freshly-picked Coffee Fruit At High Temperatures Using A Special Yeast Strain Before Drying It, Still In The Whole Fruit. Bird Rock Coffee Roasters Is A Retailer And Wholesaler Focused On Organic And Socially Responsible Coffees; It Was Awarded The “2012 Micro-roaster Of The Year” Title By Roast Magazine. Visit Www.birdrockcoffee.com Or Call 858-551-1707 For More Information.', 'The Grand Floral And Cocoa Complexity Of The Gesha Variety Is Amplified Here By An Innovative Processing Method That Turns Mouthfeel Big And Buoyant And The Fruit Lush, Intense And Giddily Brandy-toned.']",-1,Unfilled,0
379,Colombia Sidra,Kaffetre,Medium-light,Taiwan,6.61,94,"['Tolima Department', 'Colombia']","['Floral-toned, Richly Sweet. Narcissus, Roasted Cacao Nib, Toffee, Apricot, Sandalwood In Aroma And Cup. Deeply Sweet-tart Structure With Juicy, Bright Acidity; Full, Syrupy Mouthfeel. Resonant Finish Centers Around Cocoa-toned Narcissus And Apricot.', 'Produced At La Gallera Estate Entirely From Trees Of The Sidra Variety Of Arabica, A Hybrid Of The Old And Respected Varieties Red Bourbon And Typica. This Is A Wet-processed Or “washed” Coffee, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting And Before Drying. Kaffetre Is A Micro-roaster And Cafe In Central Taiwan, Operated By Rex Chen, An Authorized Sca Trainer And Licensed Q-grader. For More Information, Visit Https://www.facebook.com/pg/kaffetre.tw/about/?ref=page_internal Or Call +886916997779.', 'An Engaging Coffee From The Unusual Sidra Variety—rich, Floral, Balanced And Bright.']",-1,Unfilled,0
380,Colombia Geisha,Paradise Roasters,Medium-light,United States,7.61,94,"['Huila', 'Colombia']","['Deep, Richly Sweet-savory. Black Currant, Fine Musk, Toffee, Jasmine, Celery Seed In Aroma And Cup. Sweet-savory In Structure With Bright, Juicy Acidity; Plush, Syrupy Mouthfeel. The Flavor-saturated Finish Is Equal Parts Sweet-leaning (black Currant, Toffee, Jasmine) And Savory (musk, Celery Seed).', 'Produced By Pedro Maria Zuñiga Of Finca El Progresso Entirely Of The Rare Ethiopia-derived Botanical Variety Geisha (also Spelled Gesha). With Its Generally Elongated Beans And Distinctive Floral And Crisp, Often Chocolaty Cup, The Geisha Variety Continues To Distinguish Itself As One Of The World’s Most Unique Coffees. This Is A Wet-processed Or “washed” Version, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting And Before Drying. Paradise Roasters Specializes In Micro-lot Arabica And Robusta Coffees From Asia And Other Emerging Origins. The Company Prides Itself On Quality And Freshness, Craft-roasting Coffees In Small Batches Only After Orders Are Placed. Visit Www.paradiseroasters.com Or Call 763-433-0626 For More Information.', 'A Splendid Colombia Geisha: Deep Floral And Fruit Tones Juxtaposed With Underlying Umami Intrigue.']",-1,Unfilled,0
381,Rwanda Kanzu,Dragonfly Coffee Roasters,Medium-light,United States,7.05,94,"['Nyamasheke', 'Rwanda']","['Spiced-toned, Richly Floral. Wisteria, Sweet Lime Zest, Date, White Peppercorn, Cocoa Powder In Aroma And Cup. Sweet-tart Structure With Punchy Acidity; Crisp, Lively, Satiny Mouthfeel. The Short Finish Suggests A Cannabis-like Pungency, While Cocoa And Wisteria Notes Carry Into The Long.', 'Produced Entirely From Trees Of The Heirloom Bourbon Variety And Processed At The Award-winning Kanzu Washing Station Or Wet Mill. Rwanda’s Potential As Fine Coffee Producer Has Only Come To Fruition Over The Past Two Decades Owing To Generous Support From International Aid Agencies, The Specialty Coffee Community And The Industry Of Its Growers. Boulder, Colorado-based Dragonfly Coffee Was Named 2019 Micro-roaster Of The Year By Roast Magazine. Visit Www.dragonflycoffeeroasters.com Or Call 303-579-2154 For More Information.', 'Big, Characteristic Rwanda Sweet-tartness Juxtaposed With Savory Depth, With A Supporting Intrigue Of Spice, Flowers And Complex Fruit.']",-1,Unfilled,0
382,Ethiopia Kochere Natural,Dragonfly Coffee Roasters,Medium-light,United States,5.29,94,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['Richly Bittersweet, Complexly Fruit-toned. Chocolate Fudge, Dried Mulberry, Candied Pink Grapefruit Zest, Pistachio Brittle, Wisteria-like Flowers In Aroma And Cup. Deeply Sweet Structure With High-toned, Lively Acidity; Velvety Mouthfeel. The Finish Centers Around Notes Of Chocolate Fudge And Dried Mulberry, With A Pleasingly Bittersweet Pink Grapefruit Throughline.', 'The Yirgacheffe Region Produces Distinctive Coffees From Traditional Varieties Of Arabica Long Grown In The Area. This Is A “natural” Or Dry-processed Version, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Boulder, Colorado-based Dragonfly Coffee Was Named 2019 Micro-roaster Of The Year By Roast Magazine. Visit Www.dragonflycoffeeroasters.com Or Call 303-579-2154 For More Information.', 'A Deeply Satisfying, Impeccably Clean Natural Ethiopia Cup: A Chocolate Bomb Lifted By Pretty Notes Of Dried Berries And High-toned Florals.']",-1,Unfilled,0
383,Kenya Thirikwa Single-origin Espresso,Temple Coffee Roasters,Medium,United States,6.47,94,"['Nyeri Growing Region', 'South-central Kenya']","['Evaluated As Espresso. Floral-toned, Sweetly Roast-deep. Frangipane, Chocolate Fudge, Black Currant, Jasmine, Gently Scorched Cedar In Aroma And Small Cup. Velvety-smooth Mouthfeel; The Rich, Resonant Finish Centers Around Notes Of Black Currant And Jasmine With With Hints Of Salted Fudge. In Three Parts Milk, Chocolate And Floral Tones Bloom Richly, And Black Currant Deepens.', 'Despite Challenges Ranging From Contested Government Coffee Policy And Urban Encroachment On Prime Coffee Lands To Chronically Unstable Weather, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. Temple Coffee Is A Quality-focused Retail And Wholesale Specialty Roaster Active In Sacramento, California Since 2005. Committed To Sourcing, Roasting And Brewing The Finest Coffees, Temple Features Coffee From Distinguished Single Estates And Cooperatives Around The World. Visit Www.templecoffee.com Or Call 916-454-1282 For More Information.', 'A Deftly Darker-roasted, Rich-toned, Confident Kenya Espresso, Classic In Roast Style, As Well As In Expression Of Its Origin: Bright, Juicy, Balanced, Deep.']",-1,Unfilled,0
384,Mocha Java Blend Fair Trade Organic,Thanksgiving Coffee Company,Medium-light,United States,4.26,92,"['Ethiopia', 'Sumatra']","['Deep, Chocolaty, Cleanly Fruit-toned. Dark Chocolate, Cedar, Black Cherry, Magnolia, Molasses In Aroma And Cup. Sweetly Tart Structure With Gentle, Rounded Acidity. Consolidates To Resonant Chocolate And Cherry In The Finish.', 'The Components Of This Blend Are Certified Organically Grown And Fair Trade Certified, Meaning They Were Purchased From Small-holding Farmers At A “fair” Or Economically Sustainable Price. This Version Of The Ancient Mocha-java Blend Combines A Traditionally Processed, Wet-hulled Sumatra In Place Of The Original Java And Replaces The Yemen Mocha With A Similar “natural” Or Dried-in-the-fruit Coffee From Ethiopia. One Of The Country’s Pioneering Socially And Environmentally Progressive Roasters, Thanksgiving Aimed To Combine Coffee Quality With Social And Environmental Responsibility Many Years Before The Latter Preoccupations Became Fashionable. Visit Www.thanksgivingcoffee.com Or Call 800-648-6491 For More Information.', 'A Balanced, Richly Sweet-tart Ethiopia-sumatra Blend That’s Also Fair Trade And Organic-certified.']",-1,Unfilled,0
385,Sumatra Tano Batak,Origin Coffee Roasters,Medium-light,Hawai'i,6.17,95,"['Lintong Growing Region', 'North Sumatra Province']","['Nuanced, Layered, Richly Sweet-savory. Fine Musk, Wisteria-like Flowers, Dark Chocolate, Pipe Tobacco, Black Cherry In Aroma And Cup. Balanced Sweet-tart-savory Structure With Juicy, Vibrant Acidity; Plush, Syrupy Mouthfeel. The Finish Is Resonant, Flavor-saturated, And Impressively Long.', 'This Coffee Was Grown By Indigenous Batak People, Who Have Been Involved In Coffee Production Since The Practice Was Brought To Sumatra By The Dutch In The Late 19th Century. Coffees From The Northern Part Of The Indonesian Island Of Sumatra Are Admired For Their Complex Aromatic Wood And Fruit Notes That Appear To Result Largely From Unorthodox Fruit Removal And Drying Practices Called “wet Hulling.” This Is A Particularly Refined Example Of The Type, Developed And Imported By Olam Specialty Coffee. Founded By Roaster Heather Brisson-lutz In 2018, Origin Coffee Roasters Highlights The Origin Of Each Carefully Selected Coffee With A Roast Profile That Befits The Specific Characteristics Of The Green. Visit Www.origincoffeemaui.com For More Information.', 'A Classic Sumatra Coffee: Aromatically Seductive, With Deep Florals And Sweet Fruit Notes, Supported By A Fresh, Foresty Earthiness.']",-1,Unfilled,0
386,Moonbow Decaf,Paradise Roasters,Medium-dark,United States,4.1,92,"['South America', 'Lintong Growing Region']","['Richly And Sweetly Tart, Chocolaty. Dark Chocolate, Hazelnut Butter, Lightly Scorched Cinnamon, Date, Fir In Aroma And Cup. Sweet In Structure With Gentle, Rounded Acidity; Velvety Mouthfeel. The Chocolaty Finish Is Complicated By Date And Hazelnut.', 'This Exceptional Coffee Was Selected As The No. 27 Coffee On Coffee Review’s List Of The Top 30 Coffees Of 2019. A Blend Of Various Coffees From South America, Decaffeinated At Origin Using Ethyl Acetate, A Solvent Derived From Sugar Cane. Paradise Roasters Specializes In Micro-lot Arabica And Robusta Coffees From Asia And Other Emerging Origins. The Company Prides Itself On Quality And Freshness, Craft-roasting Coffees In Small Batches Only After Orders Are Placed. Visit Www.paradiseroasters.com For More Information.', 'A Very Impressive Decaf, Tested Here For Drip Or Other Non-espresso Applications: Sweet, Balanced, Cocoa-driven.']",-1,Unfilled,0
387,Colombia La Guamera Honey,Origin Coffee Roasters,Medium-light,Hawai'i,5.58,92,"['Caldas Department', 'Colombia']","['Crisp, High-toned, Richly Sweet. Strawberry, Cocoa Powder, Honeysuckle, Cedar, Cashew Butter In Aroma And Cup. Sweet-tart Structure With Bright Acidity; Crisp, Satiny Mouthfeel. The Finish Consolidates To Cocoa And Honeysuckle With A Throughline Of Rich, Cedar-like Aromatic Wood.', 'Produced By The Muñoz Family At La Meseta-guamera Farm From Trees Of The Caturra, Castillo And Colombia Varieties Of Arabica. This Is A Honey-processed Coffee, Which Means That The Outer Skin Is Removed As It Is In The Wet Or “washed” Process, But At Least Some Of The Sticky Fruit Residue Is Allowed To Dry On The Bean And Later Removed By Machine Along With The Parchment Skin. Founded By Roaster Heather Brisson-lutz In 2018, Origin Coffee Roasters Highlights The Origin Of Each Carefully Selected Coffee With A Roast Profile That Supports The Specific Characteristics Of The Green Bean. Visit Www.origincoffeemaui.com For More Information.', 'A Deeply Sweet, Subtly Fruit-toned Cup Processed By The Honey Method, Unusual For Coffees From Colombia.']",-1,Unfilled,0
388,Moonbow Decaf Espresso,Paradise Roasters,Medium-dark,United States,4.1,91,"['South America', 'Caldas Department']","['Evaluated As Espresso. Bright, Sweetly Tart. Cocoa Powder, Hazelnut, Orange Zest, Pomegranate, Fir In Aroma And Small Cup. Crisp, Lightly Syrupy Mouthfeel; Sweet Cocoa-toned Finish. In Three Parts Milk, Cocoa Notes Are Amplified, Punctuated By Orange Zest And Fir.', 'A Blend Of Various Coffees From South America, Decaffeinated At Origin Using Ethyl Acetate, A Natural Solvent Derived From Sugar Cane. Paradise Roasters Specializes In Micro-lot Arabica And Robusta Coffees From Asia And Other Emerging Origins. The Company Prides Itself On Quality And Freshness, Craft-roasting Coffees In Small Batches Only After Orders Are Placed. Visit Www.paradiseroasters.com For More Information.', 'A Fine Decaf Espresso Blend Animated By Tart Fruit And Bittersweet Citrus Zest Notes, With A Cocoa Throughline.']",-1,Unfilled,0
389,Ethiopia Yirgacheffe,Mystic Monk Coffee,Medium,United States,4.11,91,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['Richly Spice-toned, Chocolaty. Dark Chocolate, Peppercorn Medley, Dried Persimmon, Gardenia, Singed Oak In Aroma And Cup. Sweet-toned Structure With Mild Acidity; Satiny, Surprisingly Full Mouthfeel. Crisp, Cocoa-laden Finish With Gardenia And Persimmon As Supporting Undertones.', 'Coffees From The Yirgacheffe Region Are Produced From Distinctive Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. Like Virtually All Southern Ethiopia Coffees, This Coffee Is Produced By Villagers On Small Garden Plots Interplanted With Food And Other Subsistence Crops. Processed By The Wet Or Washed Method (fruit Skin And Pulp Are Removed Before Drying). Mystic Monk Coffee Is A Small-batch Roaster Associated With A Carmelite Monastery Located In The Rocky Mountains Of Northern Wyoming. The Monks Emphasize An Artisan Approach To Roasting And A Commitment To Quality. Visit Www.mysticmonkcoffee.com Or Call 877-751-6377 For More Information.', 'A Deftly Darker-roasted Yirgacheffe Cup Centered Around Notes Of Dark Chocolate And Spicy Florals, With A Particularly Satisfying Mouthfeel.']",-1,Unfilled,0
